t,MTS_F,MTS,Laser,Strain Guage 1,Strain Guage 2,MTS_stress,Comment
152.343,6186.718909,0.027076990155830392,0.0004150544314548216,0.00033,0.001529,131.02655912752638,
152.884,6227.849968,0.027300781542406286,0.0005043281221103907,0.000336,0.00153,131.89766079115643,
153.428,6266.230906,0.02704292330043013,0.0006458876106719228,0.000343,0.001527,132.71051851367412,
153.969,6298.217975,0.027173834298226125,0.0004618100007361622,0.000349,0.001521,133.38796251093535,
154.513,6330.997232,0.027021604733685912,0.0005112229526034399,0.000355,0.001506,134.08218400679465,
155.055,6362.586597,0.0273943582662808,0.0006297278517036793,0.000362,0.001495,134.75120515707712,
155.602,6396.811763,0.027695710669554136,0.0004944527138519629,0.000368,0.001491,135.47604910142132,
156.143,6430.610241,0.02764734216259447,0.0005271672481188074,0.000376,0.001482,136.19185635583614,
156.689,6473.963301,0.02782964804679997,0.0006604313937433419,0.000383,0.001476,137.1100170744661,
157.234,6514.558189,0.02806830350943509,0.0007976097920956747,0.000391,0.001472,137.96976334240622,
157.779,6537.071187,0.02839724149530455,0.0006240180702015752,0.000399,0.001463,138.44655899240638,
158.321,6573.244628,0.028142650671849418,0.0006828395928458793,0.000407,0.001453,139.21266483554362,
158.866,6610.583811,0.027979038706723622,0.0005394845755100412,0.000416,0.001449,140.00345955906113,
159.41,6634.940423,0.028522313991152914,0.0005590199285738931,0.000425,0.001444,140.51930052570364,
159.954,6670.318455,0.028286256394063354,0.0006384182109710346,0.000434,0.001432,141.26856065370464,
160.499,6696.439784,0.02870212913828925,0.0006691935741616132,0.000444,0.001426,141.82177600242997,
161.045,6744.594291,0.0285047984853104,0.0006982093191534078,0.000454,0.001416,142.84162504543625,
161.588,6769.347,0.028983635991364852,0.0007671217135090156,0.000464,0.001409,143.36585482491384,
162.132,6801.26645,0.028667365947794374,0.0006560503035341425,0.000474,0.001393,144.04186674080339,
162.678,6823.676404,0.02880424935813298,0.000799046215115145,0.000486,0.001387,144.5164800545834,
163.222,6865.092471,0.029580984374106462,0.0007634947453850093,0.000498,0.001379,145.39361781232296,
163.766,6894.686878,0.029117680497086705,0.0007885244164980896,0.00051,0.001368,146.0203883793498,
164.31,6920.006358,0.029286622103898794,0.0008092807291282809,0.000523,0.001359,146.55662162221978,
164.854,6955.423039,0.029601338784565726,0.0008575086320046135,0.000535,0.001344,147.30670028514345,
165.399,6976.643099,0.029389599351551266,0.0008260509678797577,0.000549,0.001324,147.75611321098933,
165.941,7009.576942,0.03011365393940185,0.0009408929882805967,0.000563,0.001311,148.4536086347524,
166.489,7037.010541,0.02999661607926098,0.0010872285833816858,0.000578,0.001305,149.0346161339335,
167.028,7069.252024,0.030110199046047545,0.001018316189026078,0.000593,0.001289,149.71744828467388,
167.575,7089.805487,0.030366798528429648,0.0011156697591657688,0.000611,0.001282,150.1527435639094,
168.117,7113.852958,0.030409382097679977,0.0010294125568509726,0.000628,0.001279,150.6620373312835,
168.66,7138.708721,0.03025916119206673,0.0009500142744538313,0.000646,0.001262,151.188449658768,
169.202,7144.323286,0.030961281224435547,0.0011269456798680174,0.000664,0.001247,151.30735875157933,
169.748,7186.41079,0.03029579913089341,0.0008755357408980791,0.000684,0.001235,152.19871666075537,
170.291,7202.451025,0.030725652141250455,0.0009724583841318905,0.000706,0.001219,152.53842771447555,
170.835,7228.202029,0.030929972927294973,0.0010818779076344172,0.000728,0.001205,153.08380006738636,
171.382,7243.347026,0.03151966162399526,0.0011776155018772838,0.000751,0.001197,153.4045511592163,
171.922,7260.61741,0.031180439304420146,0.0010271501905953929,0.000775,0.001176,153.77031514875836,
172.466,7279.330483,0.031061687388661604,0.0011842230477664133,0.000799,0.001156,154.16663339142576,
173.008,7300.566648,0.03134249790664259,0.001215824354193229,0.000826,0.001138,154.61638739996278,
173.552,7320.387499,0.031794097997648124,0.00108701311992881,0.000852,0.001118,155.03616692182393,
174.096,7336.13469,0.03174974680854221,0.0014489917208168259,0.000879,0.001087,155.36967168953728,
174.64,7348.455498,0.03195837951574977,0.0013758418785539785,0.000908,0.001072,155.63061017755595,
175.184,7366.35867,0.03189354000558942,0.001456497031093236,0.000937,0.001045,156.00977578361181,
175.727,7386.264858,0.03236624440638694,0.0015206692294848086,0.000969,0.001022,156.43136263075164,
176.269,7401.005711,0.03215795986672678,0.0016124925709997493,0.001,0.000998,156.74355448488373,
176.811,7402.367892,0.032327945976180696,0.0016618337017159834,0.001033,0.000968,156.77240368459107,
177.355,7409.330147,0.03187773855536439,0.0015518396090056174,0.001066,0.000942,156.9198550768131,
177.897,7439.951834,0.03250915379350627,0.0016978520089273926,0.0011,0.00092,157.56838208140246,
178.443,7440.344709,0.03271925951726031,0.0016734328175976732,0.001134,0.000895,157.5767026565206,
178.989,7464.635316,0.03287510466786876,0.0018321216506655181,0.00117,0.000859,158.0911457241859,
179.537,7471.005039,0.032953763751446326,0.0019989980949439226,0.001205,0.000832,158.22604806896052,
180.078,7484.052023,0.032768940348052326,0.0020440299566021284,0.001241,0.000806,158.5023660083492,
180.622,7490.449118,0.03294840732764126,0.0020429885499130157,0.001277,0.000771,158.6378480560373,
181.166,7510.751403,0.033154201130232076,0.002183434810634519,0.001313,0.000744,159.06782371601219,
181.709,7516.146991,0.03375722732220719,0.002339897188022433,0.001348,0.000711,159.18209516433697,
182.252,7525.964029,0.033375421433381555,0.0024087736718025193,0.001408,0.000669,159.39000710100066,
182.796,7750.139341,0.03421787976944328,0.0024638245840208576,0.001603,0.000605,164.13774498997606,
183.344,7798.746328,0.03483989448380739,0.002489787930096485,0.001809,0.000533,165.1671769635059,
183.887,7843.770748,0.03543681435264472,0.0026259608323353544,0.002011,0.000446,166.12073488590167,
184.431,7881.741134,0.03584588443863804,0.002791329032443372,0.002211,0.000353,166.92489765772027,
184.972,7930.441512,0.03655378940871638,0.0031018836892370565,0.002408,0.000242,167.9563075296424,
185.52,7982.349297,0.037134506095543175,0.003256335074397789,0.002605,0.000118,169.05564605795138,
186.062,8037.958801,0.03753813941137456,0.003533241521962081,0.002802,-1.751414e-05,170.23338211984176,
186.609,8070.045729,0.038397577610898306,0.0037827482004312756,0.002995,-0.000154,170.9129409992175,
187.152,8121.765132,0.03887178181036127,0.00425263808065156,0.003183,-0.000307,172.00828984484903,
187.688,8165.6528,0.03919147996516709,0.004523978389015707,0.003374,-0.000455,172.93777285688725,
188.234,8208.31032,0.04022540367014108,0.00497548205458769,0.00356,-0.000608,173.8412029542823,
188.777,8248.544576,0.04051253476821208,0.005277418173264935,0.003749,-0.00077,174.69331151138306,
189.32,8295.411012,0.04139733563445294,0.005652001386148232,0.003934,-0.000928,175.68588090688564,
189.862,8329.578251,0.04200735195949353,0.006080737746862714,0.004121,-0.001089,176.40949803365461,
190.41,8383.791774,0.04237174947095267,0.006483331208624342,0.004309,-0.00127,177.55766905634925,
190.953,8431.479387,0.04295126096242333,0.006857447584026238,0.004489,-0.001439,178.56762989929388,
191.496,8470.002066,0.04387296758868121,0.007107169725948436,0.004672,-0.001605,179.38348950953113,
192.039,8510.374801,0.044255737633791606,0.00745514320239735,0.004855,-0.001783,180.23853086948725,
192.581,8542.909359,0.0449337269769186,0.00765308229447038,0.005039,-0.001958,180.9275699627736,
193.125,8587.500671,0.04603484701852731,0.008228513356040787,0.005221,-0.002132,181.87195522809455,
193.669,8633.186883,0.04584474753768532,0.008577887344933649,0.005404,-0.002309,182.8395290335284,
194.215,8668.866054,0.04693293181580489,0.008804195791639718,0.005586,-0.002489,183.5951668889758,
194.758,8697.193311,0.04767120770885801,0.009232860331203284,0.005767,-0.002664,184.19510088772785,
195.305,8745.553974,0.048143831763298464,0.009473389365801332,0.005948,-0.002849,185.21931604332477,
195.848,8783.307012,0.04851219302837325,0.009830089112093123,0.006131,-0.003027,186.01887567073155,
196.396,8821.874785,0.04928667834634876,0.010271789190557722,0.006313,-0.003206,186.835690312504,
196.941,8856.339912,0.05007222467948161,0.010433602243692778,0.006493,-0.003383,187.56561631482063,
197.483,8896.152327,0.050499935120316516,0.010874189094317347,0.006673,-0.003562,188.40879083506894,
198.027,8928.731977,0.05099540432228578,0.011074749658400666,0.004565,-0.003463,189.09878491753307,
198.57,8965.684779,0.05168488319447457,0.011646194646092357,0.004626,-0.003387,189.88139660030038,
199.115,8997.609103,0.05249972916582121,0.011774000384243186,0.004693,-0.00333,190.5575117410913,
199.66,9033.798698,0.05263144362718803,0.012442188462291209,0.004762,-0.003289,191.32395970467516,
200.208,9070.347356,0.0530552438786454,0.012527835184822771,0.004837,-0.003259,192.0980121497446,
200.748,9100.727554,0.05435998837120383,0.012948204381449339,0.004922,-0.003243,192.7414247353337,
201.297,9139.084405,0.05469031902726271,0.013280951773892685,0.004998,-0.003247,193.55377232691188,
201.84,9175.030872,0.05546247430088281,0.013589459527883666,0.005074,-0.003253,194.31507115963393,
202.385,9211.602077,0.05574012452881879,0.013840510361098768,0.002738,-0.002975,195.08960112047095,
202.927,9234.176299,0.05661121295011865,0.014319988364973559,0.002753,-0.002737,195.5676934141645,
203.472,9275.313873,0.057138338616775704,0.014474367928983248,0.002762,-0.002527,196.4389330569148,
204.015,9306.458893,0.05769353194417145,0.015046279754156214,0.002766,-0.002338,197.09854356526066,
204.558,9335.610556,0.05835347013907544,0.015341069668312012,0.00277,-0.002176,197.71593739742238,
205.102,9363.380715,0.05911314494522984,0.01557197466868003,0.002774,-0.002039,198.30407279418353,
205.646,9400.46234,0.059625272625232685,0.015813006451334873,0.002778,-0.00192,199.08941277844227,
206.193,9427.071586,0.060377609130774196,0.01648155363513773,0.002789,-0.001807,199.65296156668379,
206.737,9462.382054,0.060669561010269574,0.016691127753667843,0.002795,-0.001717,200.40079077814062,
207.281,9484.342814,0.06164742974012361,0.017042117718457532,0.002797,-0.00163,200.8658907545497,
207.823,9525.338704,0.06235956628500794,0.017358166693300318,0.002798,-0.001555,201.7341297167654,
208.37,9548.508684,0.06261027370120449,0.017642255255961577,0.002796,-0.001487,202.22483938033804,
208.914,9580.455562,0.06318097387551579,0.01799489710722361,0.002783,-0.001432,202.90143218514729,
209.461,9602.081415,0.06398291086549225,0.018221528749108994,0.002774,-0.001371,203.35943927233944,
210.004,9640.560651,0.06448046907274535,0.018592628636170245,0.002763,-0.001329,204.1743788170473,
210.548,9666.021869,0.06508909272759672,0.01902010812674274,0.002729,-0.001284,204.71361388410082,
211.092,9692.001555,0.06603565316031,0.01927302630988319,0.00271,-0.001238,205.26382942061755,
211.633,9730.469523,0.06598977539041968,0.019628648738910348,0.002698,-0.001196,206.07853032392438,
212.178,9758.519856,0.06711754364045852,0.02001759618198758,0.002702,-0.001166,206.672599437041,
212.722,9777.873797,0.06727571883542238,0.02032567300907281,0.002724,-0.001133,207.08249041998158,
213.266,9812.142509,0.06782745726946383,0.020682157291911724,0.002731,-0.001114,207.8082566112595,
213.81,9841.627483,0.06842609119391865,0.021185874934238753,0.002731,-0.001091,208.43270953146,
214.355,9862.570638,0.06913372834280684,0.021529790515657912,0.002682,-0.001064,208.8762579740654,
214.896,9890.200726,0.07016714318751929,0.021816464639754066,0.002704,-0.001044,209.46142685150772,
215.442,9918.338009,0.07085539008223299,0.022103569690756098,0.002717,-0.00103,210.05733745111883,
215.987,9936.439259,0.07084023140286465,0.022553996039063575,0.002727,-0.001024,210.4406980883634,
216.532,9970.780433,0.07154149440742473,0.02287180463210514,0.002734,-0.001009,211.16799892937524,
217.074,9996.064542,0.07228986715935042,0.023131725377465082,0.002741,-0.001002,211.70348306104574,
217.622,10018.23785,0.07301242194853574,0.023526813528950172,0.002747,-0.001002,212.17308452418774,
218.167,10044.792364,0.07332247854049223,0.023982303268400996,0.002753,-0.001002,212.73547416074655,
218.713,10072.712282,0.07415063522499456,0.02419931087605648,0.002749,-0.001,213.32678125590823,
219.258,10093.571713,0.07475331324942226,0.024513959338455443,0.002753,-0.000993,213.76855653445077,
219.804,10123.314315,0.07530823875562767,0.02475434473075153,0.002758,-0.000988,214.39846567641783,
220.349,10142.244794,0.07592645040909009,0.025127024683134082,0.002761,-0.000982,214.79938829186068,
220.892,10172.732896,0.07665963769952848,0.0254444023492699,0.002764,-0.000985,215.44508614206973,
221.438,10191.983793,0.07724809441875366,0.025785624637527597,0.002767,-0.00098,215.8527947887902,
221.981,10215.693184,0.07777187232053262,0.026142970774178143,0.002768,-0.000985,216.3549284669859,
222.526,10244.242672,0.07826150302055425,0.026455033675142212,0.002768,-0.000981,216.95956902565925,
223.071,10268.040621,0.07879028917859106,0.026885350101178,0.002767,-0.000979,217.46357824567187,
223.614,10284.430292,0.07973684961130434,0.027212746817874202,0.002765,-0.000973,217.81068989369552,
224.162,10308.875521,0.0804432815648362,0.02742738432754754,0.002759,-0.000977,218.32840765169726,
224.705,10335.462244,0.0812460755826214,0.027905389997827466,0.00274,-0.000977,218.89147943245962,
225.251,10353.053084,0.08146592999770061,0.02829218280637556,0.002721,-0.000968,219.26403025806925,
225.793,10378.467621,0.08205031583483413,0.028671254841194493,0.002703,-0.000962,219.80227668301754,
226.336,10402.718025,0.0826753569286479,0.028884743212452407,0.002681,-0.000946,220.3158683040867,
226.878,10422.893149,0.08345959093794858,0.02924826596808633,0.002643,-0.000939,220.74315086154144,
227.422,10435.376609,0.08379725989462034,0.029711261017813437,0.002618,-0.000923,221.00753410472174,
227.965,10462.082486,0.08480635657525788,0.03007873393675068,0.002604,-0.000915,221.5731294102887,
228.51,10480.765006,0.08522145263803191,0.03029764480490678,0.002593,-0.0009,221.96880058065173,
229.054,10508.768661,0.08575971966620374,0.030840469063937035,0.002584,-0.000886,222.56188111519916,
229.597,10531.315532,0.0862897110195965,0.031026665397826288,0.002578,-0.000872,223.03939415073157,
230.142,10547.204451,0.08723747664766611,0.03150233688069972,0.002574,-0.00086,223.3759005308416,
230.686,10566.529421,0.08743014721193451,0.03180560169066987,0.00257,-0.000846,223.78517794615445,
231.231,10593.871308,0.08844872476270708,0.0320232556886841,0.002563,-0.000838,224.36424310595217,
231.772,10619.525763,0.08876293258311248,0.03241166447312902,0.002548,-0.000825,224.90757067818953,
232.318,10626.864808,0.08950766296685078,0.03278323119767155,0.002537,-0.000813,225.06300198641225,
232.861,10645.022423,0.09006213317703277,0.033151206864665585,0.00253,-0.000805,225.44755636012906,
233.407,10668.820381,0.09051933073091474,0.033349074135587575,0.002524,-0.000793,225.9515657707498,
233.949,10683.575758,0.09105483920082688,0.03365970061353217,0.002518,-0.000792,226.26406522407507,
234.492,10707.183719,0.09172316019898577,0.03407260041045785,0.002513,-0.000788,226.76405074844516,
235.034,10723.594327,0.09226057019934866,0.03445950095073251,0.002507,-0.000779,227.11160581455667,
235.578,10750.406479,0.09315158451720333,0.03481541066436358,0.002502,-0.000776,227.6794518846688,
236.124,10771.298126,0.09371770494916143,0.03509195800617304,0.002497,-0.00077,228.12190945566573,
236.664,10781.672297,0.09421191539153645,0.03537970944753371,0.002492,-0.000758,228.34162073557422,
237.209,10817.660674,0.0948155575722491,0.03570294053747358,0.002487,-0.00075,229.10380716690452,
237.753,10819.021247,0.09530344743453412,0.03593854982323024,0.002481,-0.000744,229.13262231128945,
238.297,10838.560371,0.09609544825835195,0.03641131254948921,0.002471,-0.000739,229.54643522630028,
238.839,10863.844497,0.0969742231478121,0.03681469604391143,0.002436,-0.000721,230.0819197180084,
239.385,10875.939916,0.09730101856415961,0.037063735884899474,0.002399,-0.000713,230.33808476382455,
239.929,10897.825023,0.0978636841027634,0.0373000992927412,0.002384,-0.000692,230.80158250932197,
240.472,10919.438017,0.09878686374556758,0.037709910780175195,0.002373,-0.000676,231.25931725982832,
241.016,10937.713179,0.09914919903386184,0.0379337773077482,0.002365,-0.000669,231.64636112420604,
241.561,10950.700619,0.09969003714545989,0.03829119526554979,0.002357,-0.000661,231.92141800008892,
242.106,10961.847661,0.10002036780151877,0.03872840652207875,0.00235,-0.000652,232.15749766997425,
242.646,10992.773743,0.10097244535075123,0.039060579345314254,0.002343,-0.000636,232.81247135980215,
243.192,11008.933173,0.10143877560722082,0.0394386458840196,0.002337,-0.000625,233.15470680665297,
243.735,11027.160031,0.10221068984176991,0.039676984373513115,0.002329,-0.000623,233.54072765592284,
244.275,11035.566606,0.1029309413687188,0.040014041035014616,0.002321,-0.00061,233.71876784370238,
244.818,11062.65249,0.10352638822100965,0.04045487925966758,0.002313,-0.000592,234.29241119709354,
245.362,11072.704635,0.10402351791435849,0.04055722439979958,0.002301,-0.000598,234.505302390402,
245.905,11090.311587,0.10490210532898535,0.04108184199705889,0.002293,-0.00059,234.87819444695356,
246.451,11104.41325,0.10536232926231717,0.0414033493793755,0.002286,-0.000583,235.1768490986427,
246.993,11135.105865,0.10586540458608966,0.04174500259453908,0.002281,-0.000576,235.82687826486608,
247.54,11147.851786,0.10643230169949942,0.04203469320697601,0.002278,-0.00057,236.09682008638828,
248.085,11149.705065,0.10719540461688917,0.04242008550308028,0.002274,-0.000555,236.13607009500274,
248.628,11178.409148,0.10797690685004911,0.04266503153846292,0.002268,-0.000531,236.74398477218804,
249.173,11192.423865,0.10836318535275193,0.04300675657477754,0.002258,-0.000512,237.04079802209742,
249.717,11208.436774,0.10920797373316887,0.04333160364061412,0.002251,-0.000504,237.37993034712352,
250.261,11217.210463,0.10964240648587929,0.0436159794878793,0.002246,-0.000494,237.56574552596615,
250.803,11242.166128,0.11001095522578716,0.04410192139534139,0.00224,-0.000483,238.09427364624855,
251.35,11254.089265,0.11063037207460572,0.04441121918199296,0.002234,-0.00048,238.34678998618497,
251.892,11271.929691,0.11119244840659111,0.04474091417552013,0.002226,-0.000471,238.72462671459178,
252.438,11285.997545,0.11186275128155782,0.0449109866610168,0.002216,-0.000459,239.0225653361844,
252.982,11301.071738,0.11229164013562991,0.04527411440032036,0.002213,-0.000456,239.34181689253703,
253.53,11317.656251,0.11301154349503158,0.045608836874415366,0.00221,-0.00045,239.69305503753088,
254.076,11336.578697,0.11386538423167927,0.046108388889986196,0.002208,-0.000441,240.0938075246125,
254.618,11357.11451,0.11425401956085625,0.04626524628370434,0.002206,-0.000436,240.5287290000915,
255.165,11361.4925,0.11544250287472568,0.04653224141243481,0.002205,-0.000437,240.62144906286343,
255.707,11375.107903,0.11548658624264145,0.046907255552223866,0.002204,-0.000437,240.90980536811423,
256.253,11394.426446,0.11623442335218645,0.04734733965479164,0.002202,-0.000437,241.3189466680309,
256.796,11406.510599,0.11636921775724121,0.047553430447499705,0.002199,-0.000437,241.57487311480338,
257.343,11427.587423,0.11738763461529947,0.048039049159782354,0.002197,-0.000444,242.0212524907985,
257.884,11434.106909,0.11799403535427182,0.048517988505024826,0.002194,-0.000446,242.15932661868837,
258.43,11455.006617,0.11863570814400039,0.04870903276660456,0.002193,-0.00044,242.60195491104966,
258.973,11467.093991,0.11905460726767612,0.049073381465474714,0.002192,-0.000444,242.8579495743604,
259.517,11483.816979,0.11951386704472299,0.04929067635773399,0.002191,-0.000445,243.21212043749486,
260.06,11488.711826,0.12026223979664867,0.049618755375364344,0.002189,-0.000427,243.31578685087155,
260.602,11507.149621,0.12123708214705269,0.04998852657113256,0.002186,-0.000416,243.7062750680159,
261.146,11525.022254,0.12169928795719251,0.05020862248827973,0.002184,-0.000419,244.08479389826894,
261.69,11538.470204,0.12196199376271219,0.05065980295867227,0.002182,-0.000413,244.36960376950063,
262.233,11548.319473,0.12267359466521603,0.050937714902350155,0.00218,-0.000434,244.57819831629897,
262.775,11565.084326,0.12358126746110465,0.0511269636351557,0.002177,-0.000461,244.9332558250009,
263.321,11575.302321,0.1242140485873168,0.051654633631331305,0.002173,-0.00044,245.14965950289948,
263.866,11590.81931,0.12481683374022054,0.05206074632949037,0.002169,-0.000441,245.47828889540867,
264.413,11597.243797,0.12550189356277025,0.05239169819315941,0.002165,-0.000431,245.61435106958388,
264.959,11620.008059,0.12598616783898683,0.05266867646187462,0.002162,-0.00042,246.09646816021143,
265.505,11632.565598,0.12660103172757114,0.053015285336455234,0.002046,-0.000396,246.36242029905614,
266.049,11646.13592,0.12701371739963288,0.05331987883771829,0.002032,-0.000378,246.64982184809472,
266.591,11660.450129,0.12761658289889388,0.05362497508703827,0.002024,-0.000364,246.95297794415944,
267.137,11675.796444,0.1283413873860772,0.05415386604278034,0.002014,-0.000345,247.27799268611125,
267.68,11680.837816,0.12877046371498255,0.05444865595693601,0.002009,-0.000325,247.38476230602737,
268.227,11699.744167,0.12976413389506142,0.05461854888955518,0.002003,-0.000311,247.78517392220468,
268.769,11705.231549,0.13027832379822935,0.05509059340430461,0.001999,-0.000296,247.90138944656482,
269.313,11718.797041,0.13064842590104075,0.05528088354379927,0.001994,-0.000284,248.18868870256404,
269.853,11737.258991,0.13121023441183582,0.05577695223354806,0.001987,-0.000277,248.57968849079842,
270.4,11755.846534,0.13209270523372146,0.05624400517830505,0.001979,-0.000266,248.97334817337781,
270.944,11763.952016,0.13256431156763906,0.05630246759519452,0.001976,-0.000255,249.14501160793031,
271.489,11777.41446,0.13295439313124338,0.05674872831674567,0.001972,-0.000244,249.43012844299471,
272.033,11784.72936,0.13401678622874136,0.057138968540540416,0.001967,-0.000237,249.58504839191426,
272.579,11798.006637,0.13439229831959595,0.05764789321631276,0.001958,-0.000231,249.8662436337673,
273.124,11813.225752,0.13479212857452563,0.057990695569891886,0.00195,-0.000224,250.18856444723036,
273.666,11822.923671,0.13561717853322086,0.05830954556962256,0.001945,-0.000215,250.39395360034334,
274.21,11835.846715,0.13626704665137124,0.0585749606330316,0.001939,-0.000207,250.6676466537501,
274.757,11850.974052,0.13689760486170438,0.05901511655675042,0.001928,-0.000193,250.9880237300367,
275.301,11861.064848,0.13738145062401666,0.059270548480174726,0.001905,-0.000186,251.20173350062518,
275.843,11865.645717,0.1378411389149678,0.05961661869612289,0.001888,-0.000169,251.2987502734433,
276.388,11880.950171,0.13850161275225228,0.06008596991771099,0.001882,-0.00016,251.62287845454242,
276.935,11893.807201,0.1390602341908834,0.06037214129375035,0.001877,-0.000148,251.89517341836378,
277.481,11906.065255,0.13970086247796995,0.06069907117296515,0.001872,-0.000139,252.15478285930396,
278.027,11926.158288,0.14055850627551914,0.0611228159636872,0.001868,-0.000136,252.58032683748536,
278.57,11927.092174,0.1412716873230455,0.06139753186614696,0.001865,-0.000127,252.60010531311954,
279.114,11946.132171,0.14153575901663545,0.061703741343306966,0.001861,-0.000119,253.0033473755768,
279.658,11958.9731,0.14231345818889388,0.06208069465417215,0.001858,-0.000122,253.2753013414218,
280.203,11967.919081,0.14281342678685946,0.062356559695047456,0.001854,-0.00012,253.46476543793105,
280.748,11977.573527,0.1434558762580397,0.06271110480681011,0.00185,-0.000116,253.66923389015415,
281.294,11985.749858,0.14393980236670897,0.06312838569394498,0.001847,-0.000105,253.84239781322475,
281.835,11996.103109,0.14496727158099798,0.06341333611041788,0.001844,-0.000104,254.06166603508308,
282.38,12019.242544,0.1455377039341191,0.06387916809560827,0.001842,-0.000104,254.55172879578078,
282.924,12023.833075,0.14616151305045785,0.06404823508499134,0.001839,-9.393802e-05,254.64895019703485,
283.469,12030.191549,0.14658619711184304,0.06446896338737275,0.001834,-9.024108e-05,254.7836143028034,
284.012,12035.450293,0.14713673035052832,0.06475883355268716,0.001831,-8.448265e-05,254.8949875754197,
284.555,12059.108196,0.1479193306505684,0.06527228296097065,0.001828,-7.642834e-05,255.39603080558058,
285.099,12065.870818,0.14870779623467506,0.06547675777778177,0.001778,-6.479644e-05,255.53925423376174,
285.643,12078.115993,0.14894704090392857,0.06593824458333862,0.001677,-4.183659e-05,255.7985909144424,
286.185,12082.477883,0.14977803649304747,0.06632317004196149,0.001613,-1.34586e-05,255.89097000041662,
286.73,12093.391467,0.15026670303678424,0.06671394892438855,0.00159,1.525567e-05,256.1221053373056,
287.275,12108.499485,0.1506115228192358,0.067101136749267,0.001575,4.467067e-05,256.44207326261363,
287.819,12122.129389,0.15128672682198416,0.0673478064922729,0.001562,6.886169e-05,256.73073667994794,
288.364,12123.77818,0.15177325079619888,0.06770989282488749,0.001554,7.710878e-05,256.76565590201506,
288.904,12146.114154,0.15234930739431532,0.06804213746927404,0.001548,9.736732e-05,257.2387024168203,
289.448,12148.996319,0.15333518397775792,0.06821993072849986,0.001542,0.000114,257.29974287596224,
289.988,12152.680339,0.15393210384659514,0.06866730467789116,0.001536,0.000131,257.3777655680317,
290.532,12171.414411,0.1544473382524051,0.06908052766999616,0.001533,0.000146,257.77452854186527,
291.076,12173.752347,0.15475886786090806,0.06930816480799513,0.001528,0.000161,257.82404294748903,
291.62,12189.208158,0.15574051286954466,0.06976178719752073,0.001525,0.000167,258.15137667052426,
292.165,12192.640994,0.15629085863339676,0.07016642756208494,0.001524,0.000176,258.2240796162609,
292.71,12204.354822,0.15685826460706806,0.07054575097093214,0.001524,0.000191,258.4721630672189,
293.253,12213.725884,0.15765872858049806,0.07078671093243608,0.001522,0.000195,258.6706298195138,
293.797,12232.121827,0.1584291697985007,0.07111762688552971,0.00152,0.000207,259.0602316664136,
294.341,12238.67191,0.15862331337931546,0.07153099351993666,0.001518,0.000215,259.1989537984699,
294.884,12242.25771,0.15933528923148566,0.07169330932112852,0.001519,0.000218,259.2748963202864,
295.427,12259.995103,0.15972855786725404,0.07225782356775164,0.00152,0.000228,259.6505509454387,
295.969,12268.826766,0.16027890363110625,0.07247529801288827,0.001516,0.000229,259.83759393725467,
296.513,12277.700294,0.16115759817420935,0.07284237591549528,0.001517,0.000232,260.02552357463816,
297.058,12291.481553,0.1618232409604656,0.07307464551773173,0.001515,0.000239,260.3173924915512,
297.597,12294.030418,0.1623409661033449,0.07360996446648557,0.001513,0.000244,260.37137409561996,
298.14,12308.884035,0.16296161492963865,0.07384431688210023,0.001511,0.000244,260.6859541427717,
298.685,12311.521458,0.16335989182166477,0.07444463397248177,0.001513,0.00024,260.74181128865746,
299.231,12326.951511,0.1643059433941166,0.07469177055296908,0.001512,0.000247,261.0685994911737,
299.777,12334.886321,0.1647622571380707,0.07513828264854862,0.00151,0.000249,261.23664831752626,
300.323,12342.606983,0.16550278272912197,0.07551591826034809,0.001511,0.000251,261.40016177125295,
300.867,12348.541989,0.16623966595198575,0.07585559639386,0.001513,0.000247,261.5258573824516,
301.413,12362.930276,0.1661571234611496,0.07637910076327928,0.001512,0.000252,261.8305823530021,
301.957,12362.4424,0.16746928660067817,0.076460761411932,0.001512,0.000259,261.8202497818119,
302.502,12384.921683,0.16776434520598055,0.07699884547499822,0.001512,0.000265,262.2963313925118,
303.051,12383.177892,0.16849959471958373,0.07731496627099205,0.00151,0.000268,262.2594001955513,
303.592,12392.445907,0.16916818353893287,0.077704488283277,0.001509,0.000269,262.45568454809,
304.138,12402.132559,0.16947098217663364,0.07808650498528566,0.001512,0.000268,262.66083508098063,
304.681,12403.478644,0.17045273431374625,0.07844754991121113,0.001514,0.000272,262.68934338860504,
305.225,12428.394082,0.17084436924025412,0.07882346181538732,0.001512,0.000273,263.21701955400283,
305.767,12417.712357,0.17172022487874053,0.07925593287595226,0.001515,0.000271,262.9907946853959,
306.312,12438.972757,0.17226711574923845,0.0796109448251963,0.001515,0.000276,263.4410619593175,
306.858,12445.590468,0.17237783302928922,0.07984271167937608,0.001513,0.000282,263.58121636335375,
307.398,12447.702983,0.17310681552704058,0.08039770962349561,0.001512,0.000286,263.6259566490571,
307.942,12470.174216,0.17400350765412867,0.08060749920547848,0.001511,0.000284,264.1018677713581,
308.485,12468.26458,0.17480541786198608,0.0808370396039782,0.00151,0.000279,264.06142419570085,
309.032,12480.583827,0.17508202358727995,0.08154167691614338,0.001508,0.000274,264.32232962379527,
309.577,12482.611003,0.1755831170342445,0.08190092631329467,0.001507,0.00027,264.3652625418626,
310.12,12495.859306,0.17641089876908037,0.08201917983836651,0.001506,0.000269,264.6458441525519,
