t,MTS_F,MTS,Laser,Strain Guage 1,Strain Guage 2,MTS_stress,Comment
69.092,4595.740487,0.011406614720087197,0.0011423683475859456,0.000401,0.001212,96.38098709728388,
69.637,4551.247483,0.011350898220480772,0.001357852548893572,0.000397,0.0012,95.44788836018728,
70.184,4517.592333,0.011563850816978387,0.0011434256298820944,0.000394,0.00119,94.74207901627791,
70.73,4475.61759,0.01170709152291223,0.0011457919283545043,0.00039,0.001178,93.86179276535958,
71.275,4433.544628,0.01103284765969227,0.000996564084271311,0.000387,0.001165,92.9794466844316,
71.818,4401.686396,0.011474577186781203,0.0011036516768370829,0.000383,0.001155,92.31132195980454,
72.364,4363.429468,0.011296003419964638,0.0010898566602112688,0.000379,0.001143,91.50900501123449,
72.909,4323.196899,0.01112689244589762,0.0011698073405095784,0.000375,0.001132,90.66525529894147,
73.453,4288.271351,0.010966422565489855,0.0011072766447095166,0.000372,0.00112,89.93280341209639,
73.997,4241.369583,0.0113030806347101,0.0010253120933710258,0.000368,0.001109,88.94918853888176,
74.542,4206.830469,0.011434870566224456,0.0009613716878429444,0.000364,0.0011,88.22484087168817,
75.084,4168.831166,0.011007056910826074,0.0010053747700725512,0.00036,0.001086,87.42792678515332,
75.628,4134.322646,0.010993830206114432,0.0011924633897123333,0.000356,0.001077,86.70422072945358,
76.168,4089.797447,0.01111650192836879,0.001212451059787045,0.000353,0.001067,85.77044680499853,
76.714,4055.528839,0.011237795316665139,0.0012092792128985984,0.000348,0.001055,85.05177213769896,
77.266,4024.614153,0.010748751825828663,0.0008601243212938411,0.000345,0.001043,84.40343527862022,
77.811,3980.829619,0.010844015907458256,0.0007975432787179001,0.000341,0.001032,83.48519443833524,
78.361,3942.355327,0.01053630285135418,0.0010804418130980456,0.000337,0.001023,82.67831897369173,
78.904,3906.149723,0.010507781940994351,0.0009184762346853658,0.000333,0.00101,81.91902199818925,
79.45,3873.344734,0.01084632196619555,0.0011120595884302155,0.00033,0.001001,81.2310420675384,
79.994,3839.158245,0.010688158144525079,0.000972397631788241,0.000326,0.000989,80.51408958413974,
80.54,3793.531714,0.010363799055236817,0.0010727387563691912,0.000321,0.000977,79.55721873643976,
81.084,3753.006106,0.010215707674028013,0.0010271749240832113,0.000317,0.000967,78.70732346650311,
81.629,3718.153021,0.010450342523940552,0.0008728620556235065,0.000314,0.000957,77.97639125978091,
82.172,3673.55376,0.01055302840380497,0.0011770069294783875,0.000309,0.000947,77.04106412128198,
82.719,3644.017357,0.010059478821183085,0.0007696511648102801,0.000305,0.000934,76.42163234864474,
83.261,3598.650061,0.010430277162284009,0.0009203390653975513,0.000301,0.000923,75.47019812759083,
83.806,3559.960015,0.010398867051896965,0.0008955181048264404,0.000297,0.000913,74.65879791148475,
84.349,3530.109635,0.010294829344496737,0.0010417251423491829,0.000293,0.000901,74.03278147348803,
84.902,3497.365835,0.01012632801814184,0.0009086082665881554,0.00029,0.000891,73.34608478679672,
85.446,3446.306698,0.009909585003260118,0.0011015874590208435,0.000285,0.00088,72.27528236914152,
85.988,3409.616446,0.010348001227565498,0.0008959208790345482,0.000281,0.000868,71.50582144883693,
86.535,3374.470319,0.009891083520517178,0.0008489473370205488,0.000278,0.000856,70.76874362155567,
87.08,3344.320455,0.01010856871522259,0.0007854600524764546,0.000273,0.000846,70.1364464626128,
87.628,3305.632021,0.009824075285024844,0.0006225882320956216,0.00027,0.000834,69.32508005306119,
88.168,3259.169834,0.009855061292655735,0.0007453840187752728,0.000266,0.000824,68.35068398817768,
88.713,3230.428844,0.009729235306151591,0.0006449422006423851,0.000262,0.000812,67.74793346425473,
89.257,3184.633255,0.009871097678127612,0.0007478510107996201,0.000258,0.000803,66.7875171646384,
89.803,3151.759037,0.009924534625418945,0.0008593187728778044,0.000254,0.000791,66.09808537669173,
90.348,3112.465193,0.009561158082553032,0.0006016943200529357,0.00025,0.000779,65.27402242486069,
90.892,3083.039894,0.009425259655587222,0.000992435648638832,0.000247,0.00077,64.65692070397913,
91.435,3044.699253,0.009738114957611215,0.0006684037982613557,0.000243,0.000758,63.85284814244623,
91.979,3002.808254,0.009631320582295154,0.0007293737440052234,0.000239,0.000749,62.97431815461679,
92.523,2972.484498,0.009390350697460841,0.000872761362071569,0.000235,0.000737,62.338374166037696,
93.066,2930.93324,0.00967648752583917,0.00039643051427456935,0.000232,0.000725,61.46696916122897,
93.61,2889.613843,0.00941802340230818,0.0009362486466156632,0.000231,0.000728,60.60042670079423,
94.153,2911.419961,0.00953616252635474,0.0007136152031151071,0.000235,0.000738,61.05774042064959,
94.699,2955.18033,0.009540430060339777,0.0007570644708087893,0.000239,0.000752,61.975474477194325,
95.242,2993.768931,0.009760645416538634,0.0006293347000804435,0.000244,0.000763,62.78474720823816,
95.785,3035.391036,0.009529164830876069,0.0007643647533297148,0.000248,0.000782,63.65763800272805,
96.329,3108.140358,0.010009991330809442,0.000611310554270034,0.000258,0.00081,65.18332281562209,
96.88,3220.067596,0.010080922516797453,0.0009426426871684356,0.000268,0.00084,67.5306393605897,
97.422,3306.179469,0.010147321104577667,0.000598925247372597,0.000278,0.000869,69.33656102740552,
97.966,3409.452212,0.010182150543437256,0.0006823498552151657,0.000288,0.0009,71.50237716492236,
98.511,3503.655041,0.010263154169886934,0.0008067063919510111,0.000298,0.000929,73.47798080748214,
99.054,3608.568522,0.01023174405949989,0.0006403606440257402,0.000308,0.000958,75.67820618730832,
99.599,3714.892488,0.010391445253661953,0.0006625635722446869,0.000317,0.000987,77.90801198773711,
100.142,3802.092827,0.01046017640660166,0.0007963349560937555,0.000326,0.001014,79.73676075451615,
100.686,3904.156369,0.010707613858469314,0.0005286411480674438,0.000337,0.001044,81.87721776083124,
101.227,3991.440441,0.0106479479019452,0.0007114502917469302,0.000346,0.001071,83.7077225600093,
101.772,4086.38878,0.011007136430092865,0.0011981022286251272,0.000356,0.001098,85.69896089514891,
102.315,4183.60742,0.010883881566548586,0.0010941361361719224,0.000365,0.001125,87.73781154695585,
102.859,4270.996159,0.011318454359625267,0.0011079311527975577,0.000374,0.001153,89.57051140236152,
103.4,4370.457729,0.011211156362286263,0.0011348666779609662,0.000384,0.001183,91.6564003514791,
103.948,4470.555309,0.011596798299856834,0.0010497302797342076,0.000394,0.00121,93.75562758020087,
104.492,4561.273826,0.01147781097029778,0.0008735669104876058,0.000403,0.001239,95.65815890049507,
105.032,4652.684705,0.011580920952918537,0.0008972298952106303,0.000412,0.001265,97.5752103037177,
105.578,4739.020426,0.011288051493284296,0.001276542505643122,0.000421,0.001293,99.38582646781002,
106.12,4835.155464,0.011678411574018633,0.0009803524223972076,0.00043,0.00132,101.40195202652784,
106.664,4927.258713,0.011897354621948656,0.0010145378833056624,0.000439,0.001345,103.33352368045331,
107.206,5017.679369,0.012058937772091674,0.0009714410430442086,0.000448,0.001371,105.22980831704575,
107.751,5104.135862,0.01257228765214753,0.0013064484905909231,0.000456,0.001396,107.04295728833348,
108.291,5192.398935,0.012180575743877571,0.0011499203639869832,0.000464,0.001421,108.89399350851238,
108.839,5273.973488,0.012222826980971983,0.0012644089326256183,0.000472,0.001445,110.60475937146735,
109.381,5341.724986,0.012784577588088432,0.0011628091386446443,0.00048,0.001464,112.02563077903073,
109.923,5408.661754,0.012436574770137689,0.0015168476675218592,0.000486,0.001482,113.42941582546472,
110.469,5468.581531,0.012573904543905912,0.0010837143535384296,0.000489,0.001495,114.68604188393022,
111.013,5497.942448,0.012820679335216854,0.0013858957031291875,0.000493,0.001505,115.3017933978693,
111.556,5543.018339,0.013323956774810856,0.0011857672685035695,0.000497,0.001516,116.24711632921385,
112.098,5571.020298,0.013340708833684033,0.0015301895631636862,0.000501,0.001527,116.83436803690098,
112.643,5607.781423,0.013196513896548518,0.0012167305357475195,0.000504,0.001538,117.60531529215375,
113.184,5652.034534,0.013539931103447063,0.0013782933399522706,0.000508,0.001548,118.53338303931453,
113.727,5684.081169,0.013750339083406825,0.001293156941725333,0.000511,0.001559,119.20545891548363,
114.27,5722.394471,0.01370098412514475,0.0012956742805255597,0.000515,0.001569,120.0089581287577,
114.817,5751.129047,0.013855410541275513,0.0015692586613445985,0.000518,0.00158,120.61157413950417,
115.364,5793.284147,0.01381827504367863,0.0015566216205670496,0.000522,0.001591,121.49564280279742,
115.908,5827.396594,0.014107566136306744,0.0015500765396861025,0.000525,0.001602,122.21104249158836,
116.453,5857.232507,0.014124026624534962,0.001260179803441023,0.000529,0.001612,122.83675553043878,
116.992,5896.329951,0.014078276539701026,0.0015910084685793794,0.000532,0.001622,123.65669961917922,
117.536,5928.263879,0.014358184358846572,0.0012981916193259653,0.000536,0.001632,124.32641182578442,
118.075,5957.458957,0.014657865969003515,0.0014068399619477526,0.000538,0.001641,124.9386853960571,
118.619,5990.631084,0.014386519724250433,0.0014059337199797783,0.000541,0.001652,125.63436487435233,
119.161,6025.15251,0.014317629532777144,0.0012952211595415727,0.000545,0.001661,126.35834159220607,
119.705,6057.794902,0.014978143069262333,0.0014250654948622162,0.000549,0.001672,127.04291156979204,
120.248,6090.632121,0.01497114537378385,0.0013688281460629893,0.000552,0.001682,127.73156742181462,
120.797,6121.967079,0.014938621993661555,0.0015018443282719003,0.000555,0.001691,128.38871814458386,
121.339,6152.166888,0.014815367130117276,0.001324724370281266,0.000559,0.001702,129.02206274047717,
121.883,6193.671499,0.01547980361709814,0.0013605209280219731,0.000562,0.001712,129.89248947335827,
122.426,6223.76665,0.015187517298753821,0.0013081099341992338,0.000564,0.00172,130.52363920177018,
122.966,6252.225897,0.015430210101035506,0.0013001551435902672,0.000568,0.00173,131.12048106559266,
123.512,6287.718243,0.015541590087403955,0.001423303357701968,0.000572,0.00174,131.86481973126683,
124.056,6318.834225,0.01585879244267978,0.0015020960621520126,0.000575,0.00175,132.51737813140812,
124.602,6347.312795,0.01581961595056836,0.001577867960041785,0.000578,0.001759,133.11462523347652,
125.149,6381.149917,0.01603556377278199,0.0015561684995828834,0.000582,0.00177,133.8242508592307,
125.695,6414.016124,0.016176843003468094,0.0014838201824616697,0.000585,0.001779,134.5135146420235,
126.237,6446.368696,0.016403128330366338,0.0015337641842600618,0.000588,0.001788,135.1920065702158,
126.783,6480.933603,0.016587082900903192,0.0014566832701942071,0.000591,0.001798,135.91689516325306,
127.326,6509.402515,0.01658623469539051,0.0015628646207918261,0.000594,0.001808,136.5139397195998,
127.87,6541.112642,0.016815250183782205,0.0015817446617941518,0.000598,0.001817,137.17895841460344,
128.413,6571.095089,0.01662045448653798,0.0016668307132450312,0.000601,0.001826,137.8077445363669,
128.957,6606.012619,0.016769659137482035,0.001701670682241527,0.000604,0.001836,138.5400282712555,
129.502,6639.775679,0.017140298440049377,0.0016603359791403213,0.000607,0.001846,139.2481006829658,
130.042,6673.843055,0.017601324642548967,0.0016409524703777714,0.000611,0.001854,139.96255515139853,
130.587,6701.28953,0.017282081292758423,0.0014357893581515213,0.000613,0.001864,140.53815735529227,
131.13,6734.946322,0.017690439234212568,0.0014387094711598557,0.000617,0.001873,141.24400113491035,
131.677,6764.489203,0.017502455687491047,0.001362232718406163,0.000619,0.001883,141.8635687629198,
132.222,6792.070931,0.017415408596764367,0.0015033043847761571,0.000622,0.001893,142.44200746676057,
132.765,6836.828041,0.0178904301902213,0.0014039198489394183,0.000626,0.001904,143.38064498418,
133.309,6861.719223,0.01767275945056011,0.0014234543980299638,0.000628,0.001914,143.90265807390176,
133.853,6893.35368,0.018020523710710484,0.0014723411175322071,0.000632,0.001923,144.56608983219428,
134.395,6922.421571,0.018319436634621725,0.0014814035372133806,0.000635,0.001932,145.17569606112326,
134.942,6954.181619,0.018195916706854873,0.001598560484980417,0.000637,0.001942,145.84176168975392,
135.487,6980.525152,0.018583202042606026,0.001607069090125487,0.000641,0.00195,146.3942332057919,
136.032,7016.155982,0.018582433356360326,0.0016489072609867379,0.000644,0.00196,147.1414761313247,
136.576,7047.708324,0.018500395979442183,0.0016251435827117759,0.000648,0.00197,147.80318578960356,
137.119,7083.738471,0.018642947518397117,0.0016447788253542588,0.000651,0.00198,148.5588031145903,
137.665,7111.671216,0.01871440883283046,0.0016625008905084982,0.000654,0.001989,149.14460327955874,
138.209,7143.268643,0.018994131107020036,0.001508490102704785,0.000658,0.001999,149.80725845180115,
138.756,7171.491213,0.019104583368609016,0.0014215915673177783,0.000661,0.00201,150.3991367710223,
139.3,7208.05754,0.019219038099960273,0.0017789026366353772,0.000664,0.00202,151.16599876002087,
139.847,7242.841441,0.018975417572899115,0.0017549879180324194,0.000668,0.00203,151.89548005317863,
140.39,7275.702833,0.01951540640733385,0.0014641345930431285,0.000671,0.00204,152.58464285671593,
140.934,7311.863406,0.01955134911592869,0.0014942923118710417,0.000675,0.002049,153.3429954507325,
141.478,7341.976286,0.019921882392806855,0.001837758017786947,0.000677,0.002058,153.97451698832842,
142.022,7374.217775,0.019800509485243714,0.001624086300415627,0.000681,0.002068,154.65067930517296,
142.567,7405.910205,0.019719161275304486,0.0017140056423630844,0.000684,0.002077,155.3153268620905,
143.111,7435.350047,0.019948097244429388,0.0017268944170207455,0.000687,0.002087,155.93273357597573,
143.655,7469.187188,0.02019460697151776,0.0016857107542475357,0.00069,0.002097,156.64235960019428,
144.203,7503.966264,0.020257612737247816,0.001711740037442791,0.000693,0.002107,157.37173970437846,
144.748,7534.736085,0.02064513663079934,0.0016061125013812755,0.000697,0.002118,158.0170384824917,
145.295,7565.76353,0.02032862344250243,0.0016256973972478793,0.0007,0.002126,158.6677401016684,
145.838,7603.643741,0.020517614233270212,0.0018269334609455254,0.000704,0.002136,159.46215661364525,
146.384,7647.407415,0.020569672846603722,0.0016922558351283037,0.000707,0.002146,160.3799599820154,
146.926,7673.325879,0.02110762068652373,0.001978980724484937,0.00071,0.002156,160.9235170325999,
147.47,7704.338835,0.021268779733910594,0.0016910475125041591,0.000713,0.002167,161.57391479125047,
148.014,7734.847817,0.02104896197404569,0.0019177086980850778,0.000717,0.002176,162.21374330393763,
148.559,7763.881908,0.02092578662976839,0.0017355540624938114,0.00072,0.002186,162.8226406857563,
149.103,7813.892939,0.021229258658309626,0.0018101176377594392,0.000724,0.002196,163.87146242561903,
149.649,7842.529327,0.02156872640829011,0.0018094631296713983,0.000727,0.002206,164.47201925648187,
150.196,7872.545608,0.02165195657421029,0.001901648076539149,0.00073,0.002216,165.1015149383971,
150.744,7904.941681,0.02143017733909764,0.0017998468954541211,0.000734,0.002227,165.78091916120906,
151.287,7939.912372,0.021817807258338345,0.001788065749868667,0.000738,0.002238,166.51431777838255,
151.831,7978.098519,0.02199696416644483,0.0017071081340502667,0.000741,0.00225,167.31515032141078,
152.373,8018.656408,0.022172887291034553,0.001916903149669041,0.000746,0.002258,168.16572258228135,
152.914,8044.740723,0.02236641068001013,0.001951340344457429,0.000749,0.002269,168.71275782819396,
153.46,8073.555841,0.02231655209972474,0.0018758201804477685,0.000752,0.002279,169.3170629503001,
154.003,8114.802873,0.022591079115149806,0.0019223909482538391,0.000756,0.002291,170.18208778584915,
154.549,8150.604403,0.022392439986676886,0.0019523472799775196,0.000759,0.0023,170.93291059900704,
155.093,8180.847719,0.023075987604112624,0.0019250089806061822,0.000763,0.002312,171.56716761535085,
155.635,8217.230512,0.022657133119440658,0.002098503970724204,0.000767,0.002322,172.3301805645405,
