t,MTS_F,MTS,Laser,Strain Guage 1,Strain Guage 2,MTS_stress,Comment
153.1,3156.447763,0.10478316490309288,0.054271849852237826,0.0038,0.003789,66.71126901854782,
153.641,3155.689387,0.10497695553195648,0.05456661466120096,0.003798,0.003785,66.6952408029232,
154.184,3165.490307,0.1055797458148886,0.05496610344204874,0.003798,0.003779,66.90238245703625,
154.727,3164.669135,0.10620050165444986,0.055416745139891546,0.003797,0.003773,66.88502705301384,
155.272,3168.589825,0.10697261595984522,0.055600151598644836,0.003802,0.00377,66.9678905201031,
155.818,3163.735254,0.10761543760319417,0.05596829759217022,0.003822,0.003772,66.8652895533623,
156.362,3162.889931,0.10835728561048487,0.05630116357385279,0.003827,0.003767,66.8474237199018,
156.906,3171.848747,0.10860373204496383,0.056753727381303895,0.00383,0.003758,67.03676757385983,
157.449,3176.204175,0.10965598494734544,0.05714772884923763,0.003899,0.003773,67.12881919353332,
157.991,3181.467721,0.11034355863040521,0.057280044394531486,0.003896,0.003763,67.24006381393019,
158.533,3175.289616,0.11068147834195514,0.057597161478133256,0.003901,0.003765,67.10949006279417,
159.079,3181.280945,0.11152626413317428,0.057972995910091814,0.003906,0.003767,67.23611631822688,
159.624,3185.172652,0.11201403169318429,0.05848018483254008,0.003907,0.003764,67.31836723194756,
160.17,3189.891971,0.11252631981021483,0.05881159373113242,0.003915,0.00377,67.41810965857151,
160.714,3188.911396,0.11268787494332502,0.05928263459223756,0.003917,0.003768,67.39738528499414,
161.261,3199.240441,0.11403990446855733,0.05961881776308284,0.003916,0.003766,67.61568881840816,
161.807,3198.928074,0.11412018299187265,0.05994052310833032,0.003916,0.003764,67.60908696704418,
162.349,3201.084051,0.11499461464906104,0.06017864768738438,0.003915,0.003763,67.65465336713821,
162.895,3209.15246,0.11555750844812766,0.0605137457963541,0.003914,0.003761,67.82517854093012,
163.437,3207.431221,0.11598412297979213,0.06090895633323481,0.003913,0.003758,67.78880029342031,
163.983,3210.870479,0.11679313950961491,0.061361985167204196,0.003912,0.003753,67.86148873399952,
164.525,3211.725463,0.11742258139907782,0.06183268500886267,0.003908,0.003746,67.87955875191624,
165.071,3214.852354,0.11791191352708223,0.061892518420862824,0.003901,0.003737,67.94564534113144,
165.615,3219.911412,0.1185233898599162,0.06222913561645859,0.003899,0.003733,68.05256812413282,
166.158,3220.00641,0.11899230167805866,0.06259870769130618,0.003908,0.003742,68.05457589920469,
166.702,3224.716069,0.12002952933262867,0.06294143223517326,0.003913,0.003743,68.15411416250737,
167.242,3222.468314,0.12040270577468028,0.06332675320810166,0.003917,0.003739,68.10660804178188,
167.784,3226.124941,0.12097657852502028,0.06364464533590036,0.003921,0.003737,68.18389055865319,
168.351,3227.801096,0.12160566973544999,0.06408270031598542,0.004014,0.003863,68.21931595945739,
168.897,3230.572146,0.1220823234676353,0.06443088117099875,0.004023,0.003863,68.27788187782322,
169.441,3234.681222,0.12280922715304535,0.06487222233847872,0.004027,0.003863,68.36472686783601,
169.982,3238.819281,0.12328677107046888,0.06534859550365847,0.004029,0.003861,68.45218441121739,
170.525,3244.543327,0.12415221994934263,0.06548807245733185,0.00403,0.003859,68.57316166199172,
171.07,3244.076386,0.12486647221424355,0.06591967906969894,0.00403,0.003858,68.5632929015985,
171.616,3244.255112,0.12501796555662917,0.06638210143933455,0.004031,0.003855,68.56707026120075,
172.16,3249.678062,0.12585268955712373,0.06653459913551571,0.004032,0.003851,68.68168387228751,
172.709,3248.842399,0.12643470885116054,0.06704163304912454,0.004031,0.003848,68.66402220214827,
173.252,3249.251375,0.1272550280359795,0.06716728321432519,0.004031,0.003843,68.67266587693926,
173.797,3252.764699,0.1275897107102989,0.06746533421068344,0.004032,0.003838,68.74691969645775,
174.342,3254.242807,0.12846371076252297,0.06773808776445481,0.004037,0.00384,68.77815938988222,
174.887,3260.443455,0.12892291146897403,0.06809956837788676,0.004041,0.003843,68.90920958550598,
175.449,3262.979424,0.12919107302820731,0.0685334691210766,0.004039,0.003843,68.96280708588752,
175.992,3258.493576,0.13030229395880386,0.06902298703583577,0.004039,0.003839,68.86799905002763,
176.536,3258.382476,0.13131135938946906,0.06941689549846568,0.004041,0.003838,68.86565096048382,
177.082,3265.318957,0.1314139464943643,0.06975134257031011,0.004039,0.003839,69.01225292724446,
177.625,3266.714949,0.1321171658573715,0.07013771760334628,0.004036,0.00384,69.04175710562859,
178.169,3274.559548,0.1328167165781842,0.0706144937915085,0.004034,0.00384,69.20755207311262,
178.712,3274.482261,0.13336927883342362,0.07094044637895482,0.004034,0.003838,69.205918618598,
179.253,3277.797539,0.13409108418519572,0.07134278732244702,0.004035,0.003837,69.27598675187167,
179.799,3275.425803,0.1345181303218241,0.0717658064451126,0.004036,0.003834,69.22586030270573,
180.346,3272.651533,0.13513688998842663,0.07215298752411349,0.004035,0.003833,69.16722632989948,
180.89,3277.942451,0.13560701569553033,0.07231171657563781,0.004035,0.003832,69.2790494553098,
181.436,3281.576536,0.1366535228568278,0.07249747916874966,0.004035,0.00383,69.35585554882832,
181.976,3292.723532,0.13679635712462196,0.07278089733067024,0.004034,0.003826,69.5914464106894,
182.525,3283.3493,0.13740400296339977,0.07319594899899161,0.004038,0.003826,69.39332277305951,
183.069,3290.623911,0.1381125904131474,0.07358926842803204,0.004043,0.003826,69.5470710901123,
183.61,3293.820038,0.138832102863548,0.07374105308355208,0.004044,0.003827,69.61462097660616,
184.157,3300.321781,0.13946114012335706,0.07422616874727277,0.004042,0.003827,69.75203479078259,
184.701,3303.635448,0.14025588671405556,0.07454480491750036,0.004041,0.003826,69.82206887570112,
185.243,3298.283344,0.14073289112527404,0.07498202284985292,0.004041,0.003825,69.70895258911322,
185.787,3298.133601,0.14121580312943813,0.07541561357536412,0.004039,0.003824,69.70578778287954,
186.33,3303.447062,0.14168420241668572,0.07586234905045453,0.004038,0.003824,69.8180873527776,
186.877,3306.235824,0.1425798096924233,0.07638240370657137,0.004037,0.003823,69.87702761283558,
187.421,3310.257952,0.14283545470769887,0.07670029583436984,0.004038,0.00382,69.96203496387757,
187.967,3314.471688,0.14353945635470336,0.07707098397286101,0.004036,0.00382,70.05109193455336,
188.51,3309.227463,0.14406517817624032,0.07745177868767975,0.004035,0.00382,69.94025566193395,
189.052,3307.662408,0.1449064302018164,0.07776920578896014,0.004035,0.003817,69.90717835067359,
189.595,3314.191523,0.14519282707078135,0.07814646630224092,0.004036,0.003813,70.04517066986345,
190.141,3312.784261,0.1461221534843362,0.07835445716291978,0.004036,0.003811,70.01542830093783,
190.686,3313.017732,0.1467309322861447,0.0786504310408301,0.004036,0.003809,70.0203626917019,
191.229,3320.450136,0.14753315103778342,0.0790514389083037,0.004033,0.003807,70.17744595108944,
191.776,3321.524099,0.14812509724599357,0.0792812860153351,0.004034,0.003806,70.20014407251848,
192.316,3321.905702,0.14878842012513532,0.07968176685275483,0.004039,0.003807,70.2082092211611,
192.862,3325.887577,0.14920216743380862,0.08008937809678605,0.004038,0.003807,70.29236582829303,
193.405,3326.720019,0.14970218178467362,0.08037245523926,0.004036,0.003806,70.30995942285692,
193.95,3330.890281,0.15040407935747843,0.08081206030773912,0.004036,0.003805,70.3980975740473,
194.492,3327.161197,0.15130195255927725,0.08120857291887063,0.004034,0.003805,70.31928368432199,
195.036,3325.406146,0.1519713718585364,0.08178737592511207,0.004034,0.003803,70.28219082291788,
195.58,3336.688394,0.15214336643671483,0.08218500459988737,0.004034,0.003803,70.52064022489583,
196.126,3338.816998,0.15319178884504028,0.08273804513702385,0.004033,0.003801,70.5656280988415,
196.668,3337.509565,0.15357680744829325,0.08306024651055718,0.004034,0.003798,70.53799560778332,
197.209,3346.507025,0.15423406088262787,0.08350388180886013,0.004034,0.003797,70.72815619956613,
197.756,3341.831179,0.1550491468572578,0.08386573444350653,0.004033,0.003797,70.62933257129268,
198.302,3340.602643,0.15545056644914504,0.08414732350112267,0.004033,0.003796,70.60336756196934,
198.847,3343.032343,0.15635860934290957,0.08444115825704968,0.004035,0.003793,70.65471907560259,
199.389,3344.120798,0.1564823990416644,0.08456191014292597,0.004034,0.003793,70.67772348428336,
199.932,3348.466565,0.15735359366162216,0.0849063707857941,0.004033,0.003791,70.76957091950067,
200.472,3355.127712,0.15760813268917737,0.08516938978445238,0.004031,0.003788,70.91035372436696,
201.017,3363.519759,0.15838507557510834,0.08529841914235153,0.004032,0.003787,71.08771896119926,
201.565,3356.684717,0.15884921276333575,0.085788588094236,0.004035,0.003791,70.94326089952627,
202.108,3355.992357,0.15984309109432793,0.08603877236099393,0.004038,0.003792,70.92862792673986,
202.653,3357.024456,0.16009544512175264,0.08638069085889628,0.004039,0.003792,70.9504412559037,
203.202,3363.63569,0.16105385091976107,0.0869280580725115,0.004039,0.003791,71.09016915353865,
203.746,3358.10164,0.16110494215738186,0.08724433810838053,0.004037,0.003792,70.97320745290807,
204.293,3359.974232,0.16239042359221798,0.08771082170960796,0.004036,0.003791,71.01278453387178,
204.839,3362.650284,0.16241691334688724,0.08812023105617586,0.004036,0.003791,71.06934267716574,
205.384,3378.762951,0.16363525323450165,0.08869264769823491,0.004036,0.003791,71.40988259531146,
205.926,3365.358539,0.16413613079529477,0.08913603498239482,0.004036,0.00379,71.12658142826868,
206.472,3381.474426,0.16498806504373134,0.08953955399306641,0.004035,0.003789,71.46718940085483,
207.017,3374.01626,0.16531120228526203,0.08973347005112972,0.004035,0.003789,71.30956166367406,
207.558,3373.533218,0.16603535448902623,0.09018535181968751,0.004036,0.003789,71.2993526099438,
208.101,3372.879501,0.16648271303427575,0.09045500519667142,0.004036,0.003788,71.28553635384725,
208.648,3378.139827,0.16697622633536968,0.09072109337034935,0.004038,0.003787,71.39671291980369,
209.192,3374.212697,0.1678348234854389,0.09087647423094294,0.004037,0.003787,71.31371334383358,
209.736,3388.311079,0.16841668092761408,0.09126021411370992,0.004037,0.003786,71.61168151088297,
210.289,3379.658189,0.16988241138556637,0.09151235149184372,0.004039,0.003791,71.42880337827314,
210.831,3389.13386,0.17070097717521895,0.09177174328366064,0.004045,0.003797,71.62907092099067,
211.374,3389.233689,0.17228016578809885,0.09242138532949833,0.004044,0.003797,71.63118079885811,
211.916,3395.582469,0.17335969072914703,0.09291130626723997,0.00404,0.003797,71.76536175236042,
212.457,3397.219982,0.1744680522768565,0.09370473451248545,0.00404,0.003796,71.79997045760969,
213.002,3400.024844,0.17568620333729912,0.09420497903892966,0.004039,0.003796,71.8592509898698,
213.545,3397.395486,0.17709010638414968,0.0949384498651036,0.004038,0.003793,71.80367972050168,
214.089,3407.209287,0.17788676822187605,0.09564938240603166,0.004038,0.003792,72.01109361351135,
214.635,3409.564922,0.17955473258080135,0.0964906773808777,0.004038,0.003791,72.06087976934025,
215.178,3412.094451,0.18067151042531013,0.09713433608551526,0.004034,0.00379,72.11434116084094,
215.723,3411.477767,0.18165392424944443,0.09786662884450979,0.004034,0.00379,72.10130759421402,
216.28,3415.446762,0.18321633421934644,0.09865069455585708,0.004035,0.00379,72.18519198358426,
216.823,3418.006884,0.18453944621198673,0.0993469322588121,0.004033,0.00379,72.23929995567373,
217.373,3426.646893,0.1855829860891563,0.10009103669136724,0.004035,0.00379,72.42190584938695,
217.918,3429.142609,0.1866526110913413,0.10075431951507043,0.004037,0.003789,72.47465260585842,
218.47,3432.644663,0.18782395998849352,0.10134477918603303,0.004037,0.00379,72.54866823483542,
219.014,3440.201048,0.1894452570606796,0.10204483010643683,0.004037,0.00379,72.7083718226634,
219.559,3435.336816,0.19085072467552489,0.10280006417365949,0.004038,0.003789,72.6055666714664,
220.102,3435.579947,0.19181401300468923,0.10360862128162851,0.004039,0.003786,72.61070522555175,
220.648,3443.886658,0.1929284439972059,0.10444216581450556,0.004037,0.003785,72.7862668929033,
221.208,3446.772028,0.19417753573850965,0.10501706259799459,0.00404,0.003788,72.84724895525338,
221.754,3443.976826,0.19554337662259194,0.10598958805625892,0.004032,0.003785,72.78817258631453,
222.316,3450.871443,0.19674814792914871,0.10660838334306008,0.004027,0.003783,72.93388976080999,
222.861,3452.459041,0.19798601794138684,0.10733707989698107,0.00403,0.003777,72.96744351655808,
223.404,3461.928272,0.19940373234708728,0.1080758210236938,0.004029,0.003773,73.16757495039477,
223.951,3461.603024,0.20046475222530127,0.10896309162029968,0.004026,0.003771,73.16070086013416,
224.496,3459.640264,0.20179636144067153,0.10979530307715792,0.004025,0.003766,73.1192180857592,
225.041,3459.141121,0.20295508589262493,0.11046977753906422,0.004022,0.003763,73.10866873869189,
225.586,3458.477743,0.2043927620279132,0.11124537976778118,0.004022,0.003759,73.09464829813915,
226.128,3464.89737,0.20575574352910872,0.11203865300418746,0.004023,0.003755,73.23032659727524,
226.69,3469.0467,0.20661479925945225,0.11270348591628426,0.004021,0.003748,73.31802235233302,
227.233,3481.937477,0.2076785706193122,0.1135722174557003,0.004023,0.003748,73.59046788505673,
227.779,3475.791574,0.20899237612991492,0.11424613388578492,0.004022,0.003747,73.46057472059478,
228.322,3475.955809,0.21029846670178495,0.11500412711034838,0.004021,0.003744,73.46404581408021,
228.867,3474.051014,0.2112257699670708,0.11574454233252658,0.004021,0.003742,73.4237881253075,
229.414,3474.379482,0.21257520986251874,0.11655362647054947,0.004023,0.00374,73.43073027000852,
229.954,3481.613839,0.21350798911578606,0.11749056189929236,0.004025,0.003737,73.58362782201634,
230.497,3486.859674,0.21506608303604752,0.11801846000268158,0.004027,0.003734,73.69449812185596,
231.044,3488.988279,0.21613821674208614,0.11887413979782203,0.004028,0.003731,73.73948601693655,
231.588,3484.180402,0.21759429003896757,0.11954470803697571,0.004029,0.00373,73.63787192412158,
232.13,3486.634255,0.21893215752631662,0.12058714248179994,0.004028,0.003728,73.68973390946277,
232.675,3493.38074,0.22013841247493734,0.12113776488104226,0.004028,0.003728,73.83232032607968,
233.217,3492.467791,0.22104629351684027,0.12185660287277875,0.004028,0.003734,73.81302522256074,
233.759,3497.53329,0.22276030473036892,0.1224263223610326,0.004027,0.003735,73.92008413557788,
234.303,3505.300604,0.2236504360181249,0.12333343408907892,0.004028,0.003735,74.08424569081714,
234.845,3500.590945,0.22487676059757442,0.12404858287043823,0.004026,0.003731,73.98470742751446,
235.39,3502.732431,0.2260228066537085,0.12500080217074386,0.004027,0.003728,74.02996756149167,
235.937,3501.6794,0.2277039079887274,0.12560682472918025,0.004029,0.003726,74.00771183619524,
236.482,3509.261547,0.22879697453552303,0.1265527816723749,0.004029,0.003723,74.16795990181646,
237.029,3513.604094,0.23007080263632948,0.12713620394202987,0.00403,0.003719,74.25973928259333,
237.572,3511.081005,0.23126351597920275,0.1280852300602442,0.004029,0.003717,74.20641399997349,
238.115,3513.046986,0.23229820795460907,0.1288166857715062,0.004027,0.003718,74.24796484992379,
238.658,3514.285183,0.23334393283190916,0.12961501229607625,0.004024,0.003716,74.27413404370334,
239.207,3518.246126,0.23474357377973953,0.13034563095960555,0.004026,0.00371,74.35784825470266,
239.751,3515.856679,0.23605014990719417,0.13091916366530795,0.004028,0.003713,74.30734748497946,
240.294,3516.813102,0.23721672417443146,0.13162308980669615,0.004027,0.003715,74.32756140798381,
240.837,3521.711147,0.23848143462037225,0.13239810300182364,0.004025,0.003717,74.43108119421002,
241.38,3520.542186,0.2396949998780717,0.13332849705754474,0.004025,0.003716,74.40637529770912,
241.925,3526.085897,0.24101660125333774,0.13415856939241966,0.004025,0.003715,74.5235411827959,
242.469,3526.564108,0.24234918157987706,0.13498451849216692,0.004025,0.003715,74.53364813373061,
243.011,3529.497782,0.24366385030040794,0.13577472255355352,0.004025,0.003714,74.59565109722674,
243.554,3533.907955,0.24460054097366205,0.13657168500033717,0.004026,0.003714,74.68885974806204,
244.098,3529.293295,0.24588734419870062,0.1373835902992367,0.004027,0.003712,74.59132928096616,
244.639,3535.730633,0.24704418037893633,0.13810655152610082,0.004027,0.003713,74.7273819006595,
245.188,3536.611379,0.24809014803402865,0.1390043317220165,0.004027,0.003713,74.74599639636943,
245.731,3529.745744,0.2494391293492024,0.13954286343178718,0.004028,0.003713,74.60089175410764,
246.276,3533.679315,0.2505186542902505,0.1404213295263163,0.004028,0.00371,74.68402746009352,
246.819,3546.969408,0.2517241269548738,0.14120902244450492,0.004029,0.003707,74.96491250428696,
247.358,3544.539707,0.2531905587708927,0.14181600605774547,0.004028,0.003704,74.91356096951877,
247.903,3545.119358,0.25432505939423816,0.14262450116217867,0.004028,0.003703,74.92581184667605,
248.444,3545.199864,0.2552721085866298,0.14361702276072288,0.004026,0.003703,74.92751333449618,
248.986,3544.835973,0.2567910073810924,0.14442880405255099,0.004025,0.003702,74.91982252754572,
249.53,3537.807713,0.258215222836564,0.1452646737180188,0.004026,0.003698,74.77128081901871,
250.074,3547.79863,0.25907311862856663,0.14585531939958862,0.004025,0.003698,74.98243804441042,
250.619,3544.10658,0.26021058653604,0.1468116309332539,0.004023,0.003698,74.90440686528969,
251.163,3556.839564,0.26159196519882855,0.1476331157784273,0.004023,0.003696,75.17351745567865,
251.707,3554.1458,0.26307274787990254,0.14840784995764372,0.004022,0.003695,75.11658497069251,
252.255,3550.202568,0.26453159963374007,0.14907184582200803,0.004022,0.003692,75.03324508025045,
252.801,3556.187458,0.26555596006531923,0.14989922100307773,0.004022,0.003689,75.15973524793722,
253.343,3557.982763,0.2666419051302077,0.1506539900437823,0.004022,0.003688,75.19767887438631,
253.888,3557.672006,0.2677968260634153,0.15137273503021517,0.004023,0.003686,75.19111105024254,
254.431,3558.766901,0.26901160521007617,0.15224016449538041,0.004025,0.003684,75.21425156780417,
254.976,3553.983176,0.27020056898482414,0.1531243969187342,0.004024,0.003684,75.11314792556223,
255.517,3561.275499,0.27153495665715055,0.15396519586529417,0.004024,0.003682,75.26727058430718,
256.059,3566.437607,0.2730197856347626,0.1547639564146145,0.004022,0.003682,75.37637132075133,
256.605,3571.261585,0.2740017678539329,0.15560239922681587,0.004022,0.00368,75.47832570690335,
257.15,3559.836034,0.2749131826614792,0.1563384742014914,0.004022,0.003678,75.23684760757257,
257.695,3566.041512,0.27642981552988044,0.15721046092653435,0.004022,0.003675,75.36799988485696,
258.239,3567.307082,0.2778349324656923,0.1578495313695264,0.004017,0.003666,75.39474760478487,
258.781,3574.906941,0.27878128030001725,0.15877536816536958,0.004015,0.003667,75.55537001209827,
259.323,3569.643395,0.28004555914099394,0.15946224333442618,0.004016,0.003667,75.44412539170139,
259.869,3572.844352,0.2812384343357287,0.1602513313321692,0.004018,0.003665,75.51177735985588,
260.419,3573.329005,0.2826322486165443,0.1609050346095985,0.004018,0.003666,75.52202046194128,
260.963,3574.145345,0.2840381208610433,0.16173709105761752,0.004019,0.003665,75.53927374203322,
261.507,3576.071072,0.2852734012434971,0.16262721381686784,0.004019,0.003664,75.57997382693853,
262.049,3570.2794,0.28595514825954227,0.16340656725949798,0.00402,0.003663,75.45756730610576,
262.595,3582.767643,0.28746188118908034,0.16422256479175715,0.00402,0.003663,75.72150531518918,
263.139,3583.87703,0.28890319899125294,0.16502820773354593,0.004019,0.003664,75.74495212000255,
263.684,3579.061102,0.28995526306646263,0.1658881347708852,0.004018,0.003665,75.6431678699516,
264.233,3586.757569,0.29106092708314685,0.166854552880878,0.004017,0.003666,75.80583207955708,
264.778,3584.094398,0.29228733258852707,0.1676297830883805,0.004016,0.003667,75.74954617515975,
265.324,3583.603306,0.2937721076155186,0.1683166582574371,0.004018,0.003667,75.73916698532841,
265.869,3585.134549,0.29524096720946036,0.1692832313762691,0.004019,0.003668,75.77152968269448,
266.418,3586.050718,0.2961710489317022,0.17015044382905933,0.004019,0.003669,75.79089284065384,
266.964,3589.118034,0.2976069986471343,0.17100324045978713,0.00402,0.00367,75.85572031704662,
267.517,3580.579464,0.29842858567153524,0.17175813350756333,0.004019,0.003671,75.67525832842105,
268.06,3589.613957,0.2999065898956531,0.17240808557107964,0.00402,0.003669,75.86620160967351,
268.61,3587.490183,0.3010841700894739,0.17315122894883087,0.004022,0.00367,75.82131581738847,
269.151,3593.011352,0.30243072362672474,0.17412068523207533,0.00402,0.003672,75.93800527912244,
269.699,3587.635096,0.30353482307541424,0.17491175734296247,0.004022,0.003674,75.82437854196151,
270.245,3587.588402,0.30459392770660015,0.17590430994327444,0.004024,0.003674,75.82339166803568,
270.79,3594.099806,0.30624875508943183,0.17668527547783405,0.004028,0.003672,75.9610096666683,
271.333,3595.957908,0.30732288496842924,0.17748527609786935,0.00403,0.003671,76.0002805026501,
271.879,3601.667463,0.3085318374480753,0.1781483729109653,0.004027,0.00367,76.12095148730761,
272.425,3600.01868,0.30946135268880187,0.17910288634209368,0.004029,0.003664,76.08610459151686,
272.971,3594.935469,0.31101656025086616,0.17987014909525217,0.004026,0.003667,75.97867133680754,
273.517,3599.065477,0.3119983266675544,0.1806264062208148,0.004023,0.003668,76.06595872295293,
274.057,3600.36325,0.31341142829520147,0.1815537000997482,0.004023,0.003668,76.09338705068984,
274.601,3601.087813,0.3144753075563024,0.1822511468716504,0.004023,0.003668,76.10870063128525,
275.144,3603.290484,0.3156624370099531,0.183102734433431,0.004023,0.003669,76.15525390530512,
275.689,3609.774516,0.31663476206805247,0.18389876682717832,0.004023,0.003668,76.29229339892429,
276.242,3606.856943,0.31791703344096844,0.1848645959035814,0.004022,0.003668,76.23063072876519,
276.786,3601.433993,0.3197866112687309,0.18558430194481843,0.004022,0.003668,76.11601711767845,
277.335,3606.36263,0.32078275552578445,0.18672857719711466,0.004021,0.003668,76.22018346335852,
277.877,3606.747454,0.3219031750371774,0.18727200718620987,0.004018,0.003669,76.2283166875765,
278.424,3602.570751,0.32301439596777387,0.1881956118547659,0.004017,0.00367,76.14004240637036,
278.968,3613.714528,0.3243530457391203,0.18925705038329804,0.004017,0.003671,76.37556523492593,
279.52,3612.260572,0.3255753779726523,0.1898569035899271,0.004017,0.003671,76.3448359920745,
280.061,3605.800692,0.3265961506879676,0.1908384195608754,0.004017,0.003671,76.20830694902834,
280.608,3612.648616,0.3281162633713916,0.19138017545450517,0.004017,0.003671,76.35303727073288,
281.151,3614.915693,0.32966407969844636,0.1923205520794824,0.004018,0.003672,76.40095176037076,
281.698,3608.412338,0.33041107998999547,0.19311264724870927,0.004019,0.003673,76.26350387670429,
282.242,3608.185309,0.3317970714308375,0.19387367864652483,0.004019,0.003674,76.2587056370909,
282.786,3611.109322,0.33278736204556586,0.19491729115852824,0.004019,0.003675,76.32050441613083,
283.328,3614.867388,0.33422277225479285,0.19557657475417542,0.004017,0.003675,76.3999308380898,
283.874,3612.281504,0.3355888828919778,0.19650594575155653,0.004016,0.003676,76.34527838820709,
284.42,3616.131348,0.3371347030460737,0.19735313106229888,0.004025,0.003689,76.42664453079749,
284.965,3610.945088,0.3379899282823612,0.1983970225902131,0.004034,0.003703,76.31703334378032,
285.51,3617.53378,0.33946215979008465,0.19909270226134645,0.004036,0.003709,76.45628481806249,
286.052,3615.743304,0.3400910891486528,0.19990184840290517,0.004036,0.003712,76.4184432521391,
286.597,3613.579277,0.34148360861457616,0.20079302522226325,0.004037,0.003712,76.37270671594399,
287.139,3616.704558,0.34268419874804357,0.20167192534154263,0.004038,0.003712,76.438759277939,
287.688,3616.126517,0.3436170049766211,0.20261760326882647,0.004038,0.00371,76.42654242800195,
288.236,3616.443715,0.3452604757538359,0.20345217086004325,0.00404,0.003714,76.43324638216149,
288.779,3619.069853,0.34638828650023845,0.20431789522797544,0.00404,0.003715,76.48874959708918,
289.324,3619.622131,0.347444261995435,0.2051195079399402,0.004041,0.003716,76.5004219480981,
289.869,3620.7605,0.34866362694483904,0.20604965398151823,0.004042,0.003715,76.52448128514513,
290.432,3622.064713,0.35013456363767026,0.20681204945712017,0.004044,0.003715,76.5520457217629,
290.976,3627.067417,0.3515473955122148,0.20771494494473544,0.004046,0.003715,76.65777746751716,
291.521,3625.154571,0.3526646858876183,0.20860692781005843,0.004046,0.003715,76.61734962150847,
292.065,3626.154468,0.35405000294570393,0.20944806777606484,0.004047,0.003716,76.63848236399822,
292.614,3621.477012,0.3550697505992296,0.21036764221479726,0.004048,0.003717,76.53962470850455,
293.157,3626.888691,0.35670817699342694,0.21124514725452226,0.004048,0.003718,76.6540001079149,
293.702,3623.104863,0.3571327683768223,0.21216317160486084,0.004047,0.003719,76.5740292081627,
294.244,3628.115618,0.3583179286328244,0.21312822563706701,0.004047,0.003714,76.67993111115295,
294.789,3628.101126,0.3599642587929261,0.21399968533205607,0.004046,0.003711,76.67962482390121,
295.336,3622.167761,0.36098095823639315,0.2148826156811593,0.004046,0.00371,76.55422363293583,
295.877,3623.230454,0.3623181243656756,0.2158178770144367,0.004047,0.00371,76.57668356382337,
296.421,3629.635589,0.3637135032144859,0.21669308792333872,0.004049,0.00371,76.7120555757077,
296.965,3621.148543,0.36511937545898493,0.21750877543791924,0.004048,0.00371,76.5326825426686,
297.509,3628.845011,0.3661498053353711,0.21827988241029453,0.004048,0.003709,76.695346773409,
298.053,3628.758063,0.36713038483840826,0.21912774975992996,0.004049,0.003706,76.69350913443819,
298.599,3633.280946,0.3686459656697096,0.22013797336793126,0.004048,0.003706,76.78909990203753,
299.144,3631.321406,0.36991963191865457,0.22093081257958727,0.004045,0.003701,76.74768518210301,
299.688,3632.614348,0.3709234911144408,0.2217465620977036,0.004047,0.003701,76.77501140704436,
300.235,3628.463408,0.3721098652594043,0.22266762462129405,0.004048,0.003699,76.68728162476637,
300.781,3631.960631,0.37340141613904765,0.22347952992019357,0.004046,0.003699,76.76119515094781,
301.322,3630.754637,0.37448528410504667,0.2243990113536224,0.004045,0.003698,76.73570656497726,
301.868,3634.092456,0.37590539931335976,0.22535988014716532,0.004045,0.003696,76.80625110046883,
302.411,3633.392045,0.3770294874669472,0.22624990990111202,0.004044,0.003693,76.79144797044646,
302.958,3631.192595,0.3779737312270724,0.22698093158762378,0.004044,0.00369,76.74496277200193,
303.5,3632.314862,0.37953624909821543,0.22795940938532022,0.004039,0.003678,76.768681794577,
304.043,3625.37838,0.38066265712848474,0.2288147481610138,0.004038,0.003678,76.62207980668143,
304.588,3635.2904,0.3817698857131636,0.22982069352504825,0.004037,0.003678,76.83156955033832,
305.134,3632.031477,0.38284263985133804,0.23069903561250577,0.004036,0.003679,76.76269247544667,
305.679,3627.172076,0.3845051012469715,0.2315763236398555,0.004036,0.00368,76.65998942704522,
306.226,3628.543915,0.3854092327207493,0.2325094458511496,0.004036,0.003679,76.68898313372142,
306.772,3631.625722,0.3869420237999926,0.2333562281389097,0.004038,0.003676,76.75411687623102,
307.32,3630.649978,0.38814854850171576,0.23425661248332674,0.00404,0.003672,76.7334946054492,
307.866,3634.805748,0.3888334246537503,0.23526627805950637,0.00404,0.003674,76.82132646938784,
308.412,3633.478993,0.39089142502363583,0.2360507777956037,0.004039,0.003674,76.79328560941727,
308.955,3630.770738,0.39185115261184666,0.23692763179820317,0.004038,0.003675,76.73604685831431,
309.503,3635.820136,0.3930316731144852,0.23791265096892142,0.004038,0.003675,76.84276547799442,
310.047,3636.934353,0.394400643134557,0.2387215180945693,0.004038,0.003676,76.86631436446844,
310.596,3635.578615,0.39525621904987784,0.2396045414489761,0.004038,0.003674,76.83766095112928,
311.138,3629.611438,0.39671784926067155,0.24065692746128847,0.00404,0.00367,76.7115451462696,
311.681,3634.13915,0.3978837221698422,0.24137368833457723,0.004037,0.003663,76.80723797439467,
312.223,3633.361453,0.39923513126293875,0.24237024016294526,0.003789,0.004068,76.79080141099259,
312.768,3633.152135,0.4005365011555144,0.24324324994632815,0.00376,0.004101,76.78637749193645,
313.313,3631.976733,0.4014881631259594,0.2441779842495519,0.003738,0.004132,76.76153546541977,
313.855,3634.511092,0.4028748289495578,0.24519372617223503,0.003723,0.004146,76.8150989385811,
314.397,3632.242406,0.4041504913714616,0.2459685843585231,0.003713,0.004158,76.76715044285793,
